,id,entry_id,cx,cy,filter,remarks,area
403,13871,AKK.0376,5010005.758534645,3804894.4893137454,True,,0.686
404,13872,AKK.0351,5000037.27506771,3819108.0022792174,True,,33.14
405,13873,AKK.0352,4997817.775906856,3817296.302517762,True,,5.195
406,13874,AKK.0353,4997241.901331194,3816009.6975198877,True,,3.436
407,13875,AKK.0354,5008597.618662273,3803928.01618787,True,,20.851
408,13876,AKK.0355,5008264.137775883,3805086.3308284446,True,,2.287
409,13877,AKK.0356,5020313.566754877,3827927.270530621,True,,3.916
410,13879,AKK.0358,5021143.394373644,3827891.613096337,True,,18.18
411,13880,AKK.0359,5019075.934514883,3828642.4829613417,True,,9.439
412,13881,AKK.0360,5020822.293138627,3819784.5922381403,True,,4.526
413,13884,AKK.0363,5033852.383871017,3816005.3548985384,True,,4.367
414,13885,AKK.0364,5014353.548193211,3813937.388085871,True,,2.75
415,13886,AKK.0365,5014203.335415146,3814058.840954331,True,,1.072
416,13887,AKK.0366,5014112.876098501,3814329.2569201863,True,,0.86
417,13888,AKK.0367,5013612.004624603,3814001.4038326214,True,,10.273
418,13889,AKK.0368,5017775.389337722,3813461.331228549,True,,0.776
419,13890,AKK.0377,5010154.590226838,3804920.0594662568,True,,0.84
420,13891,AKK.0378,5010052.641749985,3805769.2745556086,True,,3.247
421,13892,AKK.0379,5009303.7067158865,3807009.7906318437,True,,0.788
422,13893,AKK.0380,5009120.335887462,3807275.9425752973,True,,0.313
423,13894,AKK.0381,5009603.555564952,3806465.475206994,True,,0.398
424,13899,AKK.0373,5008813.027010982,3806014.248777974,True,,1.473
425,13900,AKK.0374,5009023.659439484,3805929.670114454,True,,0.657
426,13901,AKK.0375,5008402.674715327,3806092.0131287677,True,,1.086
427,13903,AKK.0382,5009430.241341834,3806630.1966994316,True,,2.431
428,13904,AKK.0383,5012837.431011968,3804339.0652329335,True,,3.658
429,13905,AKK.0384,5011948.773026713,3804109.879313363,True,,17.952
430,13912,AKK.0391,5025871.163695979,3805337.247142122,True,,21.07
431,13913,AKK.0392,5026168.615188674,3804976.5642423136,True,,6.998
432,13921,AKK.0400,5026723.159996334,3802163.1682226923,True,,8.289
433,13923,AKK.0402,5012537.843250608,3799068.014039979,True,,1.579
434,13924,AKK.1641,4940980.630918845,3907710.9406740223,False,,0.081
435,13925,AKK.0403,5012340.791399427,3799346.654785083,True,,4.375
436,13926,AKK.0404,5015621.8506319355,3799653.5542454487,True,,2.35
437,16050,HAD.0008,4706042.998372133,4072582.333482621,False,,0.003
438,13927,AKK.0405,5016041.445305364,3800268.5040847207,True,,1.901
439,13928,AKK.0406,5015788.049546979,3800159.282179799,True,,1.453
440,13929,AKK.0407,5016146.39223043,3800768.0815993664,True,,1.521
441,13930,AKK.0408,5016465.444451794,3800513.64761363,True,,9.21
442,13933,AKK.0411,5014327.574840478,3798278.3631535373,True,,2.007
443,13934,AKK.0412,5014698.31441096,3797876.278837298,True,,5.783
444,13935,AKK.0413,5014902.405015649,3798183.8001731937,True,,6.666
445,13936,AKK.0414,5015096.713399374,3797380.9388636914,True,,2.877
446,14433,AKK.0909,4900419.033390256,3924913.751580717,True,,0.25
447,13943,AKK.0420,5031650.772314808,3802437.285530161,True,,5.988
448,13948,AKK.0435,4915498.189287352,3932388.5651022205,True,,1.948
449,13951,AKK.0427,5034153.776931062,3791198.697351975,True,,11.37
450,13953,AKK.0429,4902147.949901736,3928743.9932934623,True,,7.694
451,13956,AKK.0432,4907990.008839767,3928649.363916936,True,,2.804
452,13957,AKK.0433,4910923.922583845,3929748.036935724,True,,1.929
453,13958,AKK.0434,4915693.213203869,3932195.204117774,True,,0.506
454,13960,AKK.0437,4947725.479382102,3904426.2193013346,True,,2.003
455,13961,AKK.0440,4933793.741096979,3898876.854523013,True,,12.508
456,13963,AKK.0442,4925465.037658015,3899501.1421657177,True,,3.529
457,13965,AKK.0444,4925523.441537768,3899808.069385407,True,,0.795
458,13966,AKK.0445,4925607.823402377,3899302.8044684613,True,,0.481
459,16051,HAD.0009,4689257.774535703,4074987.7956664236,False,,0.018
460,13969,AKK.0448,4927733.433809901,3897961.1455085617,True,,1.89
461,13970,AKK.0449,4929652.3514313,3897707.4257954448,True,,2.793
462,13971,AKK.0450,4934360.19185093,3904274.930142615,True,,1.143
463,13973,AKK.0451,4933184.515490021,3900571.4470923003,True,,1.845
464,13974,AKK.0452,4926270.258662084,3900837.4863075335,True,,6.406
465,13976,AKK.0454,4946324.462138441,3866075.4360131384,True,,6.546
466,13978,AKK.0456,4955707.4196510855,3865844.488063035,True,,5.527
467,13979,AKK.0457,4955087.026366079,3866585.209963619,True,,1.854
468,13980,AKK.0458,4953688.917976525,3867532.628512868,True,,20.916
469,13981,AKK.0459,4954645.373433024,3866894.74711454,True,,2.206
470,14010,AKK.0490,5004410.325475893,3842966.9737753468,True,,6.468
471,16052,HAD.0010,4693456.200444212,4079617.4153673914,False,,0.01
472,14005,AKK.0485,4986712.9409701675,3854781.941293369,True,,1.895
473,14007,AKK.0487,5001073.710412062,3845859.176949138,True,,7.629
474,14008,AKK.0488,5001350.7922458695,3845978.221967094,True,,2.01
475,16053,HAD.0011,4691389.426012065,4072027.436676334,False,,0.004
476,14011,AKK.0491,5007708.587765324,3841026.393238578,True,,14.098
477,14013,AKK.0493,5001543.863237515,3832323.1415205565,True,,2.936
478,14014,AKK.0494,5001083.185031057,3832304.381883192,True,,3.773
479,14015,AKK.0495,5001299.734038957,3832378.4467155025,True,,0.847
480,14016,AKK.0496,5000762.243448844,3832313.3349511577,True,,0.992
481,14017,AKK.0497,5000963.406240004,3830984.7001604605,True,,0.484
482,14018,AKK.0498,5001139.783699076,3830826.651102811,True,,1.365
483,14019,AKK.0499,5001935.732890431,3830122.8478056607,True,,1.749
484,14024,AKK.0503,5014330.538312378,3819077.728627498,True,,3.07
485,14026,AKK.0505,4940883.483086306,3908313.9592567617,True,,0.41
486,14029,AKK.0522,4913859.394701355,3922986.0105453343,True,,4.091
487,14030,AKK.0523,4916473.221523474,3921998.4597001798,True,,1.23
488,16054,HAD.0012,4690927.221468312,4065350.050516317,False,,0.004
489,14044,AKK.0524,4916767.5846778015,3921592.4652680196,True,,3.806
490,14045,AKK.0525,4924576.617806385,3921914.356451809,True,,15.389
491,14046,AKK.0526,4925986.79366824,3922405.3689641505,True,,6.253
492,14047,AKK.0527,4925135.269501009,3916817.677980088,True,,1.979
493,14048,AKK.0528,4924466.935214107,3916691.295216995,True,,0.942
494,14049,AKK.0529,4929669.638966941,3921252.1064587096,True,,1.147
495,14050,AKK.0530,4908825.488879204,3908748.7419983526,True,,3.534
496,14051,AKK.0531,4909075.763803419,3909198.556993777,True,,2.259
497,14052,AKK.0532,4915065.897234645,3904813.775788793,True,,3.701
498,14053,AKK.0533,4917913.2009732425,3903850.7305126456,True,,4.182
499,14054,AKK.0534,4916848.4903836725,3903566.597017504,True,,2.44
500,14055,AKK.0535,4918595.975315338,3902119.1385332826,True,,5.12
501,14056,AKK.0536,4935037.725665946,3898398.7751397635,True,,2.806
502,14057,AKK.0537,4937150.379013474,3899417.779583231,True,,0.905
503,14058,AKK.0538,4937284.243389713,3899231.860327075,True,,0.523
504,14059,AKK.0539,4937700.5774848005,3899023.3927770825,True,,0.612
505,14060,AKK.0540,4937951.345937473,3899149.9920853814,True,,4.044
506,14061,AKK.0541,4937782.12010944,3898757.7420545705,True,,3.582
507,14062,AKK.0542,4938144.890615816,3898647.101073239,True,,5.334
508,14063,AKK.0543,4941893.2728130035,3899985.1205500867,True,,2.869
509,14064,AKK.0544,4942337.310536935,3900072.5016001565,True,,0.839
510,14065,AKK.0545,4941715.866020189,3898644.0166324405,True,,3.567
511,14066,AKK.0546,4941269.121818527,3898594.449839568,True,,2.478
512,14067,AKK.0547,4940434.930394128,3899272.8600144694,True,,2.062
513,14068,AKK.0548,4939916.508766598,3899175.8440003786,True,,1.415
514,14069,AKK.0549,4939738.200187981,3899234.2329610195,True,,0.495
515,14070,AKK.0550,4943204.756463039,3894005.614206012,True,,4.435
516,14071,AKK.0551,4943613.460907603,3894434.044417482,True,,2.673
517,14084,AKK.0563,4934807.287603335,3890573.7503385413,True,,1.758
518,16055,HAD.0013,4699748.491422,4068861.128127031,False,,0.066
519,14072,AKK.0552,4943870.747292135,3893553.235163334,True,,11.533
520,14073,AKK.0553,4943410.243584351,3890947.8314157473,True,,3.11
521,14074,AKK.0554,4945561.30257323,3888802.722728804,True,,0.661
522,14075,AKK.0555,4947047.455133101,3888721.1096797986,True,,0.736
523,14076,AKK.0556,4947490.24454614,3891050.412405924,True,,0.964
524,14077,AKK.0557,4950755.04659223,3896440.8735693768,True,,5.763
525,14078,AKK.0577,4900724.419508506,3923072.001703344,True,,0.611
526,14080,AKK.0559,4950171.08443587,3897609.766988783,True,,1.626
527,14081,AKK.0560,4929402.590704083,3894563.4551934395,True,,3.006
528,14082,AKK.0561,4929174.158422262,3895122.5236479715,True,,1.209
529,14083,AKK.0562,4935554.276976525,3895057.8594091414,True,,3.562
530,14085,AKK.0564,4935311.013229202,3892376.480915217,True,,5.209
531,14088,AKK.0567,4900665.044498492,3922688.9942748332,True,,0.307
532,14089,AKK.0568,5030498.599065245,3798958.6070788433,True,,16.066
533,14091,AKK.0570,5020927.016438842,3799079.2691088994,True,,1.84
534,14093,AKK.0572,5009752.733576342,3828168.042016583,True,,4.878
535,14096,AKK.0575,5002532.768102199,3814056.762288711,True,,8.478
536,14097,AKK.0576,5002269.264088716,3813807.5201188293,True,,3.722
537,14098,AKK.0578,4974580.231253561,3806164.8708546413,True,,0.553
538,14099,AKK.0579,4974915.978722813,3806041.7356281397,True,,1.988
539,14100,AKK.0580,4984453.820907082,3788467.893937364,True,,10.254
540,14103,AKK.0582,4975485.378053579,3797301.0034867423,True,,1.637
541,14104,AKK.0583,5004751.395224926,3806185.2211455917,True,,2.685
542,14105,AKK.0584,5004501.522240071,3806273.635036444,True,,0.186
543,14106,AKK.0585,5004506.626742364,3806374.055829554,True,,0.263
544,14107,AKK.0586,5002211.178630868,3871113.6873545027,True,,3.293
545,14115,AKK.0616,4954139.2948374245,3875666.838756595,True,,1.764
546,14129,AKK.0608,4949730.166832512,3871323.245028118,True,,3.916
547,14130,AKK.0609,4949865.453272767,3871471.095191354,True,,0.405
548,14131,AKK.0610,4950017.263231529,3871469.610224241,True,,1.41
549,14135,AKK.0614,4950468.095040408,3878346.4044452147,True,,2.008
550,14136,AKK.0615,4953472.919986542,3877860.2889333693,True,,3.134
551,14137,AKK.0617,4947025.2794549735,3883959.481306735,True,,1.88
552,14138,AKK.0618,4945532.1457921965,3885431.0684166756,True,,6.385
553,14139,AKK.0619,4931427.961339574,3893856.0431818,True,,2.381
554,14140,AKK.0620,4931491.642562636,3893669.059810129,True,,3.321
555,14141,AKK.0621,4932585.5370311085,3893937.9316130583,True,,1.97
556,14145,AKK.0625,5034279.311983604,3792513.2808022224,True,,4.282
557,14149,AKK.0629,5010704.827792751,3809449.9604531415,True,,4.551
558,14150,AKK.0630,5006571.744554131,3809580.0598430554,True,,1.778
559,14151,AKK.0631,5006846.317419224,3810635.3440789753,True,,1.638
560,14152,AKK.0632,5006911.952598628,3810797.4581559007,True,,1.25
561,14153,AKK.0633,5006683.739585798,3811277.387920292,True,,8.553
562,14155,AKK.0635,5001049.109049213,3816345.919389236,True,,2.025
563,16056,HAD.0014,4703013.441581315,4066570.21884757,False,,0.009
564,14157,AKK.0637,4995777.133989215,3819290.4162831944,True,,3.69
565,14225,AKK.0705,4976448.2560993405,3805381.7513911724,True,,0.518
566,14184,AKK.0663,4943016.409463973,3871007.1521977563,True,,1.066
567,14185,AKK.0664,4943152.689421993,3871675.9612491825,True,,21.512
568,14186,AKK.0665,4947695.265358969,3918883.8143387465,True,,1.852
569,14187,AKK.0666,4935090.609845724,3915678.7083492284,True,,0.739
570,14189,AKK.0667,4934701.597249583,3915024.198465589,True,,17.091
571,14190,AKK.0668,4933243.4170758035,3925613.980779325,True,,6.199
572,14193,AKK.0671,4919604.854567853,3917338.9999161554,True,,2.387
573,14195,AKK.0673,4922204.494526645,3924445.7671981337,True,,4.749
574,14196,AKK.0674,5032901.352609123,3789590.2564634657,True,,9.365
575,14226,AKK.0706,4968535.75020537,3811170.0775402645,True,,0.354
576,14205,AKK.0685,5005460.512241087,3807334.958682721,True,,3.804
577,14206,AKK.0686,5005871.920055071,3807121.7311576977,True,,8.65
578,14207,AKK.0687,5006907.615718528,3806957.997961313,True,,1.594
579,14208,AKK.0688,5007083.739595733,3807078.7732796604,True,,1.689
580,14210,AKK.0703,4978526.0553559465,3802035.4502746053,True,,0.911
581,14212,AKK.0691,5002241.910299224,3824310.844973785,True,,8.679
582,14265,AKK.0743,4997000.843412978,3883060.4617134426,True,,0.342
583,14213,AKK.0692,4997554.1710194275,3814287.091572248,True,,1.648
584,14214,AKK.0693,4976530.453137599,3789052.314304389,True,,5.852
585,14215,AKK.0694,4940373.3166615395,3919636.9376840284,True,,2.12
586,14217,AKK.0696,4977672.215547355,3788990.5843127877,True,,2.441
587,14218,AKK.0697,4977995.13192465,3788978.549198823,True,,0.864
588,14223,AKK.0702,4978159.996379531,3802354.793598569,True,,1.856
589,14224,AKK.0704,4976228.980936731,3805591.2052247548,True,,0.48
590,14227,AKK.0707,4967402.42689132,3816433.271126023,True,,7.566
591,14241,AKK.0720,4990918.421618801,3856936.813739256,True,,5.278
592,14244,AKK.0723,4988372.861069219,3866126.39306473,True,,2.545
593,14248,AKK.0727,4977893.012586714,3879749.3327182382,True,,1.445
594,14249,AKK.0728,4977726.83152648,3879944.7706199256,True,,1.393
595,14250,AKK.0729,4972702.17668991,3880159.478089454,True,,10.431
596,14251,AKK.0730,4973353.661140191,3881771.1124962303,True,,4.026
597,14252,AKK.0731,4973354.169062536,3881170.1912729326,True,,18.467
598,14253,AKK.0732,4978435.807180032,3883948.778455746,True,,2.812
599,14286,AKK.0763,4926654.64703376,3974303.757814154,True,,3.902
600,14255,AKK.0734,4999929.3014358,3880949.9072434977,True,,5.697
601,14256,AKK.0735,5000678.5978042185,3880506.0411285223,True,,2.682
602,14258,AKK.0737,4965903.769381704,3882672.1320780143,True,,3.026
603,14260,AKK.0738,4965941.226084797,3882981.3243686557,True,,1.14
604,14261,AKK.0739,4966077.216358879,3883118.944635918,True,,0.635
605,14268,AKK.0746,4981590.6739760535,3790320.7138076536,True,,1.78
606,14271,AKK.0749,4919711.906290855,4017517.079866802,True,,2.698
607,14272,AKK.0750,4921029.85948056,4017681.844891795,True,,0.375
608,14273,AKK.0751,4927814.569364679,4015979.8369359416,True,,11.86
609,14274,AKK.0752,4927049.43117981,4010118.0622731056,True,,5.61
610,14275,AKK.0753,4926971.869662789,4008745.328961506,True,,2.009
611,14287,AKK.0764,4924545.963427617,3971207.2701175245,True,,6.036
612,14276,AKK.0754,4929019.349681719,4005403.489454711,True,,6.592
613,14277,AKK.0755,4925069.894277649,3994630.7488676645,True,,0.488
614,14279,AKK.0757,4917984.908388497,3992253.5725134416,True,,3.513
615,14280,AKK.0758,4916669.288458342,3991843.180455518,True,,1.862
616,14281,AKK.0759,4930784.580291212,3997877.112074029,True,,2.517
617,14282,AKK.0760,4924094.258798929,3978316.9262472815,True,,2.353
618,14284,AKK.0761,4922679.799843986,3978386.0269441344,True,,5.674
619,14285,AKK.0762,4926782.041199626,3973958.76682808,True,,3.289
620,16057,HAD.0015,4679644.834729855,4079904.4337871214,True,,0.663
621,14288,AKK.0765,4922708.651968845,3971050.4151322544,True,,0.549
622,14289,AKK.0766,4924550.13821394,3961940.5784443445,True,,10.498
623,14290,AKK.0767,4925684.69464914,3959303.086919043,True,,13.611
624,14291,AKK.0768,4932415.165590948,3952600.8634646796,True,,0.656
625,14292,AKK.0769,4933595.949942655,3951757.66050332,True,,3.827
626,14293,AKK.0770,4931235.707024321,3949060.9213616466,True,,1.977
627,14295,AKK.0772,4925673.20652434,3935132.400283823,True,,8.194
628,14296,AKK.0773,4930690.060925254,3932909.068661805,True,,4.69
629,14298,AKK.0775,4928140.664801978,3930322.653597839,True,,5.629
630,14299,AKK.0776,4930844.855586166,3928627.5970899262,True,,6.592
631,14300,AKK.0777,4929194.057408169,3925779.9992878027,True,,16.353
632,14302,AKK.0779,4930577.055704948,3924516.008645201,True,,5.859
633,14303,AKK.0780,4926626.444863368,3923899.444126618,True,,0.761
634,14304,AKK.0781,4930002.073020258,3922864.1400499763,True,,9.235
635,14305,AKK.0782,5008634.744589509,3832396.360034464,True,,0.656
636,14306,AKK.0783,5007815.223333758,3831827.964600662,True,,11.172
637,14309,AKK.0786,4997705.094627687,3823055.8460318292,True,,0.527
638,14310,AKK.0787,5005964.399761836,3829793.2620400074,True,,6.308
639,14314,AKK.0790,5007849.636082135,3819115.6298496583,True,,6.792
640,14324,AKK.0799,5008710.169748476,3802085.590365087,True,,0.892
641,14354,AKK.0831,4974613.424323756,3804593.509293346,True,,2.918
642,14315,AKK.0791,5006460.8608400505,3820774.766021822,True,,3.739
643,14316,AKK.0792,5013519.835685006,3820097.8965853676,True,,6.695
644,14317,AKK.0793,5002534.168343683,3819667.513427583,True,,2.986
645,14318,AKK.0794,5003924.255350266,3819124.384990992,True,,12.682
646,14319,AKK.0795,4996725.774665178,3818102.103415742,True,,1.083
647,14320,AKK.0796,5002225.475856087,3815094.5822946536,True,,2.549
648,14321,AKK.0797,5005349.528747284,3811088.1902474747,True,,4.243
649,14322,AKK.0810,5004690.15593554,3808403.147168083,True,,2.108
650,14323,AKK.0798,5008999.362367169,3802122.508474579,True,,2.425
651,14325,AKK.0800,5008805.913192185,3801830.8371156733,True,,1.786
652,14327,AKK.0802,5011758.932209527,3790695.897900538,True,,14.577
653,14331,AKK.0806,5021998.78944006,3798053.2910921476,True,,24.338
654,14332,AKK.0807,5033218.660161084,3816725.972552508,True,,2.318
655,14333,AKK.0808,5008022.863809874,3810169.6607570625,True,,9.207
656,14334,AKK.0809,5008336.106659776,3809623.619566145,True,,8.782
657,14335,AKK.0929,4915465.800774045,3913320.987937517,True,,0.871
658,14336,AKK.0812,5010026.468435342,3810638.614605219,True,,1.339
659,14337,AKK.0813,5023542.17392229,3807572.73319309,True,,4.656
660,14339,AKK.0815,5017615.833576773,3792721.4499185747,True,,12.222
661,14347,AKK.0824,4979169.186467473,3794874.251901989,True,,4.781
662,14348,AKK.0825,4980438.852951769,3797090.3550188825,True,,5.511
663,14349,AKK.0826,4975414.057181328,3798204.813397842,True,,4.462
664,14350,AKK.0827,4976292.497101567,3798081.6650690176,True,,0.957
665,14351,AKK.0828,4974682.731391336,3796190.4652200732,True,,0.814
666,14352,AKK.0829,4976362.125021421,3795105.58851064,True,,1.68
667,14353,AKK.0830,4978235.285018766,3794064.4870433817,True,,2.919
668,14366,AKK.0843,4939767.013637241,3814970.3205838227,True,,4.765
669,14368,AKK.0845,4942233.376797795,3815945.2942678295,True,,13.751
670,14369,AKK.0846,4946177.769158236,3820097.231456984,True,,5.516
671,14370,AKK.0847,4946299.547214094,3819785.8819204043,True,,1.627
672,14371,AKK.0848,4968369.309290724,3819225.1519649243,True,,9.549
673,14372,AKK.0849,4969164.172685548,3815869.815751366,True,,0.866
674,14376,AKK.0853,4970558.875587185,3810234.3683984717,True,,3.63
