,id,entry_id,cx,cy
535,14057,AKK.0537,4937150.379013474,3899417.779583231
536,14058,AKK.0538,4937284.243389713,3899231.860327075
537,14059,AKK.0539,4937700.5774848005,3899023.3927770825
538,14060,AKK.0540,4937951.345937473,3899149.9920853814
539,14061,AKK.0541,4937782.12010944,3898757.7420545705
540,14062,AKK.0542,4938144.890615816,3898647.101073239
541,14063,AKK.0543,4941893.2728130035,3899985.1205500867
542,14064,AKK.0544,4942337.310536935,3900072.5016001565
543,14065,AKK.0545,4941715.866020189,3898644.0166324405
544,14066,AKK.0546,4941269.121818527,3898594.449839568
545,14067,AKK.0547,4940434.930394128,3899272.8600144694
546,14068,AKK.0548,4939916.508766598,3899175.8440003786
547,14069,AKK.0549,4939738.200187981,3899234.2329610195
548,14070,AKK.0550,4943204.756463039,3894005.614206012
549,14071,AKK.0551,4943613.460907603,3894434.044417482
550,14084,AKK.0563,4934807.287603335,3890573.7503385413
551,16055,HAD.0013,4699748.491422,4068861.128127031
552,14072,AKK.0552,4943870.747292135,3893553.235163334
553,14073,AKK.0553,4943410.243584351,3890947.8314157473
554,14074,AKK.0554,4945561.30257323,3888802.722728804
555,14075,AKK.0555,4947047.455133101,3888721.1096797986
556,14076,AKK.0556,4947490.24454614,3891050.412405924
557,14077,AKK.0557,4950755.04659223,3896440.8735693768
558,14078,AKK.0577,4900724.419508506,3923072.001703344
559,14080,AKK.0559,4950171.08443587,3897609.766988783
560,14081,AKK.0560,4929402.590704083,3894563.4551934395
561,14082,AKK.0561,4929174.158422262,3895122.5236479715
562,14083,AKK.0562,4935554.276976525,3895057.8594091414
563,14085,AKK.0564,4935311.013229202,3892376.480915217
565,14088,AKK.0567,4900665.044498492,3922688.9942748332
566,14089,AKK.0568,5030498.599065245,3798958.6070788433
567,14091,AKK.0570,5020927.016438842,3799079.2691088994
568,14093,AKK.0572,5009752.733576342,3828168.042016583
569,14096,AKK.0575,5002532.768102199,3814056.762288711
570,14097,AKK.0576,5002269.264088716,3813807.5201188293
571,14098,AKK.0578,4974580.231253561,3806164.8708546413
572,14099,AKK.0579,4974915.978722813,3806041.7356281397
573,14100,AKK.0580,4984453.820907082,3788467.893937364
575,14103,AKK.0582,4975485.378053579,3797301.0034867423
576,14104,AKK.0583,5004751.395224926,3806185.2211455917
577,14105,AKK.0584,5004501.522240071,3806273.635036444
578,14106,AKK.0585,5004506.626742364,3806374.055829554
579,14107,AKK.0586,5002211.178630868,3871113.6873545027
580,14115,AKK.0616,4954139.2948374245,3875666.838756595
582,14129,AKK.0608,4949730.166832512,3871323.245028118
583,14130,AKK.0609,4949865.453272767,3871471.095191354
584,14131,AKK.0610,4950017.263231529,3871469.610224241
585,14135,AKK.0614,4950468.095040408,3878346.4044452147
586,14136,AKK.0615,4953472.919986542,3877860.2889333693
587,14137,AKK.0617,4947025.2794549735,3883959.481306735
588,14138,AKK.0618,4945532.1457921965,3885431.0684166756
589,14139,AKK.0619,4931427.961339574,3893856.0431818
590,14140,AKK.0620,4931491.642562636,3893669.059810129
591,14141,AKK.0621,4932585.5370311085,3893937.9316130583
592,14145,AKK.0625,5034279.311983604,3792513.2808022224
593,14149,AKK.0629,5010704.827792751,3809449.9604531415
594,14150,AKK.0630,5006571.744554131,3809580.0598430554
595,14151,AKK.0631,5006846.317419224,3810635.3440789753
596,14152,AKK.0632,5006911.952598628,3810797.4581559007
597,14153,AKK.0633,5006683.739585798,3811277.387920292
598,14155,AKK.0635,5001049.109049213,3816345.919389236
599,16056,HAD.0014,4703013.441581315,4066570.21884757
600,14157,AKK.0637,4995777.133989215,3819290.4162831944
601,14225,AKK.0705,4976448.2560993405,3805381.7513911724
602,14184,AKK.0663,4943016.409463973,3871007.1521977563
603,14185,AKK.0664,4943152.689421993,3871675.9612491825
604,14186,AKK.0665,4947695.265358969,3918883.8143387465
605,14187,AKK.0666,4935090.609845724,3915678.7083492284
606,14189,AKK.0667,4934701.597249583,3915024.198465589
607,14190,AKK.0668,4933243.4170758035,3925613.980779325
608,14193,AKK.0671,4919604.854567853,3917338.9999161554
609,14195,AKK.0673,4922204.494526645,3924445.7671981337
610,14196,AKK.0674,5032901.352609123,3789590.2564634657
611,14226,AKK.0706,4968535.75020537,3811170.0775402645
613,14205,AKK.0685,5005460.512241087,3807334.958682721
614,14206,AKK.0686,5005871.920055071,3807121.7311576977
615,14207,AKK.0687,5006907.615718528,3806957.997961313
616,14208,AKK.0688,5007083.739595733,3807078.7732796604
618,14210,AKK.0703,4978526.0553559465,3802035.4502746053
619,14212,AKK.0691,5002241.910299224,3824310.844973785
620,14265,AKK.0743,4997000.843412978,3883060.4617134426
621,14213,AKK.0692,4997554.1710194275,3814287.091572248
622,14214,AKK.0693,4976530.453137599,3789052.314304389
623,14215,AKK.0694,4940373.3166615395,3919636.9376840284
624,14217,AKK.0696,4977672.215547355,3788990.5843127877
625,14218,AKK.0697,4977995.13192465,3788978.549198823
626,14223,AKK.0702,4978159.996379531,3802354.793598569
627,14224,AKK.0704,4976228.980936731,3805591.2052247548
628,14227,AKK.0707,4967402.42689132,3816433.271126023
629,14241,AKK.0720,4990918.421618801,3856936.813739256
631,14244,AKK.0723,4988372.861069219,3866126.39306473
632,14248,AKK.0727,4977893.012586714,3879749.3327182382
633,14249,AKK.0728,4977726.83152648,3879944.7706199256
634,14250,AKK.0729,4972702.17668991,3880159.478089454
635,14251,AKK.0730,4973353.661140191,3881771.1124962303
636,14252,AKK.0731,4973354.169062536,3881170.1912729326
637,14253,AKK.0732,4978435.807180032,3883948.778455746
638,14286,AKK.0763,4926654.64703376,3974303.757814154
639,14255,AKK.0734,4999929.3014358,3880949.9072434977
640,14256,AKK.0735,5000678.5978042185,3880506.0411285223
641,14258,AKK.0737,4965903.769381704,3882672.1320780143
642,14260,AKK.0738,4965941.226084797,3882981.3243686557
643,14261,AKK.0739,4966077.216358879,3883118.944635918
644,14268,AKK.0746,4981590.6739760535,3790320.7138076536
645,14271,AKK.0749,4919711.906290855,4017517.079866802
646,14272,AKK.0750,4921029.85948056,4017681.844891795
647,14273,AKK.0751,4927814.569364679,4015979.8369359416
648,14274,AKK.0752,4927049.43117981,4010118.0622731056
649,14275,AKK.0753,4926971.869662789,4008745.328961506
650,14287,AKK.0764,4924545.963427617,3971207.2701175245
651,14276,AKK.0754,4929019.349681719,4005403.489454711
652,14277,AKK.0755,4925069.894277649,3994630.7488676645
653,14279,AKK.0757,4917984.908388497,3992253.5725134416
654,14280,AKK.0758,4916669.288458342,3991843.180455518
655,14281,AKK.0759,4930784.580291212,3997877.112074029
656,14282,AKK.0760,4924094.258798929,3978316.9262472815
657,14284,AKK.0761,4922679.799843986,3978386.0269441344
658,14285,AKK.0762,4926782.041199626,3973958.76682808
659,16057,HAD.0015,4679644.834729855,4079904.4337871214
660,14288,AKK.0765,4922708.651968845,3971050.4151322544
661,14289,AKK.0766,4924550.13821394,3961940.5784443445
662,14290,AKK.0767,4925684.69464914,3959303.086919043
663,14291,AKK.0768,4932415.165590948,3952600.8634646796
664,14292,AKK.0769,4933595.949942655,3951757.66050332
665,14293,AKK.0770,4931235.707024321,3949060.9213616466
666,14295,AKK.0772,4925673.20652434,3935132.400283823
667,14296,AKK.0773,4930690.060925254,3932909.068661805
668,14298,AKK.0775,4928140.664801978,3930322.653597839
669,14299,AKK.0776,4930844.855586166,3928627.5970899262
670,14300,AKK.0777,4929194.057408169,3925779.9992878027
671,14302,AKK.0779,4930577.055704948,3924516.008645201
672,14303,AKK.0780,4926626.444863368,3923899.444126618
673,14304,AKK.0781,4930002.073020258,3922864.1400499763
674,14305,AKK.0782,5008634.744589509,3832396.360034464
675,14306,AKK.0783,5007815.223333758,3831827.964600662
676,14309,AKK.0786,4997705.094627687,3823055.8460318292
677,14310,AKK.0787,5005964.399761836,3829793.2620400074
678,14314,AKK.0790,5007849.636082135,3819115.6298496583
679,14324,AKK.0799,5008710.169748476,3802085.590365087
680,14354,AKK.0831,4974613.424323756,3804593.509293346
681,14315,AKK.0791,5006460.8608400505,3820774.766021822
682,14316,AKK.0792,5013519.835685006,3820097.8965853676
683,14317,AKK.0793,5002534.168343683,3819667.513427583
684,14318,AKK.0794,5003924.255350266,3819124.384990992
685,14319,AKK.0795,4996725.774665178,3818102.103415742
686,14320,AKK.0796,5002225.475856087,3815094.5822946536
687,14321,AKK.0797,5005349.528747284,3811088.1902474747
688,14322,AKK.0810,5004690.15593554,3808403.147168083
689,14323,AKK.0798,5008999.362367169,3802122.508474579
690,14325,AKK.0800,5008805.913192185,3801830.8371156733
691,14327,AKK.0802,5011758.932209527,3790695.897900538
692,14331,AKK.0806,5021998.78944006,3798053.2910921476
693,14332,AKK.0807,5033218.660161084,3816725.972552508
694,14333,AKK.0808,5008022.863809874,3810169.6607570625
695,14334,AKK.0809,5008336.106659776,3809623.619566145
696,14335,AKK.0929,4915465.800774045,3913320.987937517
697,14336,AKK.0812,5010026.468435342,3810638.614605219
698,14337,AKK.0813,5023542.17392229,3807572.73319309
699,14339,AKK.0815,5017615.833576773,3792721.4499185747
700,14347,AKK.0824,4979169.186467473,3794874.251901989
701,14348,AKK.0825,4980438.852951769,3797090.3550188825
702,14349,AKK.0826,4975414.057181328,3798204.813397842
703,14350,AKK.0827,4976292.497101567,3798081.6650690176
704,14351,AKK.0828,4974682.731391336,3796190.4652200732
705,14352,AKK.0829,4976362.125021421,3795105.58851064
706,14353,AKK.0830,4978235.285018766,3794064.4870433817
707,14366,AKK.0843,4939767.013637241,3814970.3205838227
708,14368,AKK.0845,4942233.376797795,3815945.2942678295
709,14369,AKK.0846,4946177.769158236,3820097.231456984
710,14370,AKK.0847,4946299.547214094,3819785.8819204043
711,14371,AKK.0848,4968369.309290724,3819225.1519649243
712,14372,AKK.0849,4969164.172685548,3815869.815751366
713,14376,AKK.0853,4970558.875587185,3810234.3683984717
714,14377,AKK.0854,4974081.05165399,3807158.123854043
715,14378,AKK.0855,4969824.716780892,3807097.5472323224
716,14384,AKK.0861,5018835.043641475,3844570.2251778934
717,14385,AKK.0862,4989788.704374035,3875225.868709637
718,14386,AKK.0863,4993919.410428947,3859717.0853230776
719,14387,AKK.0864,4920982.198928499,3931649.9758138657
720,14388,AKK.0865,4921093.051191336,3932436.6909057843
721,14389,AKK.0866,4917053.556487027,3930741.041969445
722,14390,AKK.0867,4917448.595002235,3933989.8239179268
724,14392,AKK.0869,4914314.555326834,3929625.6790139168
725,14393,AKK.0870,4903308.193978007,3929137.2671988923
726,14394,AKK.0871,4901320.513516245,3927295.3675175635
727,14395,AKK.0872,4901622.180366474,3927959.1959745195
728,16078,HAD.0036,4709884.604294538,4077214.9472727766
729,14396,AKK.0873,4903305.555818493,3925339.394009158
730,14397,AKK.0874,4905787.322690192,3926333.6973998602
731,14398,AKK.0902,4922181.770319959,3923952.2826283495
732,14399,AKK.0875,4906630.58729368,3925541.060085219
733,14400,AKK.0876,4908567.1933642505,3925646.2727050046
734,14401,AKK.0877,4908564.345889662,3925242.4607556155
735,14402,AKK.0878,4919115.77935893,3942427.722494993
736,14403,AKK.0879,4937830.966687949,3898351.1844449034
737,14404,AKK.0880,4937506.202814332,3897481.1451085554
738,14405,AKK.0881,4935796.635194216,3899052.6583421836
739,14406,AKK.0882,4944937.510088938,3898671.4464449403
740,14407,AKK.0883,4938441.674197479,3901053.2561450894
741,14408,AKK.0884,4938085.022630942,3901545.4835093645
742,14409,AKK.0885,4941516.876046176,3912724.4871131806
743,14410,AKK.0886,4941377.059139225,3913086.0481773824
744,14411,AKK.0887,4941268.026896039,3912774.095716927
745,14413,AKK.0888,4909927.615928732,3908474.0689457506
746,14414,AKK.0889,4953225.228610524,3902338.9290943267
747,14415,AKK.0890,4951115.2152877,3903345.8252489977
748,14416,AKK.0891,4947326.941876105,3903361.027170953
749,14417,AKK.0892,4946337.176475234,3903940.636698971
750,14418,AKK.0893,4945305.934725602,3904178.16165328
751,14419,AKK.0894,4946968.746105631,3904614.022528009
752,14420,AKK.0895,4947757.9927033195,3907002.364611735
753,14421,AKK.0896,4901857.593279118,3925266.824845509
754,14422,AKK.0897,4902516.613314321,3926170.7305971645
755,14423,AKK.0898,4903525.071770139,3923721.2915332
756,14424,AKK.0899,4906510.174039966,3923601.8966964534
757,14425,AKK.0900,4906784.504205165,3923418.4425029736
758,14426,AKK.0901,4917556.667026302,3928281.707551508
759,14427,AKK.0903,4920252.923977346,3924018.076385679
760,14428,AKK.0904,4940444.460900338,3924859.025348727
761,14429,AKK.0905,4934131.464044437,3921286.9001391013
762,14430,AKK.0906,4934119.115828563,3919531.8023594576
763,14431,AKK.0907,4905067.829619014,3923957.213809735
764,14434,AKK.0910,4910803.584703246,3926865.145672866
766,14436,AKK.0912,4921542.349649497,3928919.64076845
767,14437,AKK.0913,4922925.365831254,3928885.601568597
768,14438,AKK.0914,4923956.983257135,3928055.6665285407
769,14439,AKK.0915,4929403.486061072,3920138.9678332345
770,14440,AKK.0916,4923632.019290449,3920604.409769687
771,14441,AKK.0917,4922490.012280891,3919635.1195221203
772,14442,AKK.0918,4924865.224757644,3919515.8555322336
773,14443,AKK.0919,4923241.682065988,3910762.059213034
774,14444,AKK.0920,4913382.742383022,3905602.4309519674
775,14445,AKK.0921,4923757.425327609,3911649.8353719576
776,14446,AKK.0922,4928995.068256752,3910946.578647483
777,14447,AKK.0923,4927566.446879529,3911562.931023792
778,14448,AKK.0924,4928446.866076791,3911985.02093069
779,14449,AKK.0925,4913842.975392881,3926304.3133568726
780,14450,AKK.0926,4912406.549334603,3925584.228278611
781,14451,AKK.0927,4914536.414264134,3911537.8279984174
782,14452,AKK.0928,4914626.924378825,3912398.17405129
783,14453,AKK.0930,4913089.688764233,3913216.8434212822
784,14454,AKK.0931,4911679.913580216,3913736.9801275656
785,14455,AKK.0932,4910010.558599317,3913697.654975294
786,14456,AKK.0933,4920196.2114921585,3908906.392586661
787,15346,UR.006,5110751.564561863,3618335.5879630973
788,14457,AKK.0934,4913234.59807819,3917720.4055584054
789,14458,AKK.0935,4914765.375144767,3916754.0545443064
790,14459,AKK.0936,4947509.799550022,3917855.9706610604
791,14460,AKK.0937,4949497.088441928,3917602.5108742807
792,14461,AKK.0938,4947160.201933307,3918241.7426637504
793,14462,AKK.0939,4942500.753125282,3910927.2089888784
794,14463,AKK.0940,4900579.371434566,3921396.9873682
795,14464,AKK.0941,4926670.97766226,3925729.5514155347
796,14465,AKK.0942,4925840.071634804,3924217.6576768267
797,14466,AKK.0943,4923510.656099803,3925778.4939190643
798,14467,AKK.0944,4919990.211848527,3925621.300392632
799,14468,AKK.0945,4916862.799903065,3923043.4705568636
800,16079,HAD.0037,4717631.715143199,4071569.2537541618
801,14469,AKK.0946,4915546.836692096,3923372.871346396
802,14470,AKK.0947,4954012.17077746,3886698.09860886
803,14471,AKK.0948,4944810.969956225,3882917.5432072002
804,14472,AKK.0949,4948055.090198993,3882052.8454782935
805,14473,AKK.0950,4950333.870251874,3880528.174446738
806,14474,AKK.0951,4950855.283551473,3879079.869687954
807,14475,AKK.0952,4948693.498039095,3878252.951282138
808,14480,AKK.0971,4902947.363934361,3920129.264376284
809,14485,AKK.0961,4939982.345143036,3919306.8331612633
810,14486,AKK.0962,4941038.453249997,3918266.321499753
811,14488,AKK.0964,4947723.84693078,3909799.581672332
812,14489,AKK.0965,4914903.258938134,3919805.9598009638
813,14490,AKK.0966,4915526.228166525,3918149.0941076903
814,14491,AKK.0967,4916316.033062879,3918156.761437953
815,14492,AKK.0968,4911840.65088067,3918360.6049645953
816,14504,AKK.0981,4944232.902691438,3905418.47354547
817,14493,AKK.0969,4908577.900636834,3914297.2503519035
818,14494,AKK.0970,4906700.419634817,3915488.9046374834
819,14495,AKK.0972,4903311.972105954,3919816.505621031
820,14496,AKK.0973,4920628.699894022,3922803.7025766284
821,14497,AKK.0974,4922412.623932491,3923353.0043903003
822,14498,AKK.0975,4924247.662592901,3923084.613681298
823,14499,AKK.0976,4918802.401958355,3921452.832453911
824,14500,AKK.0977,4917544.890940916,3920973.571103596
825,14501,AKK.0978,4916887.835774921,3916046.8048730707
826,14502,AKK.0979,4917056.591237078,3916578.4291284573
827,14503,AKK.0980,4942557.277896117,3906346.003212127
828,14505,AKK.0982,4941555.761885881,3907837.5091011846
829,14506,AKK.0983,4939530.299341493,3907334.8477264936
830,14507,AKK.0984,4938615.643536914,3908937.9173095617
831,14508,AKK.0985,4938257.968522819,3909902.4730942645
832,14509,AKK.1015,4913202.539408796,3904402.792475167
833,14510,AKK.0986,4900433.902080228,3922609.318821263
834,14511,AKK.0987,4905664.552299857,3922564.6490501976
835,14512,AKK.0988,4906068.180023348,3921704.9017556156
836,14513,AKK.0989,4910823.772754072,3923159.460484893
837,14514,AKK.0990,4910518.301717456,3923262.535553679
838,14515,AKK.0991,4910879.476671651,3922396.167907973
839,14516,AKK.0992,4912148.155759083,3922009.704067609
840,14529,AKK.1005,4905234.170789515,3918081.0624421476
841,14517,AKK.0993,4912140.127042179,3922533.358063093
842,14518,AKK.0994,4910794.233352944,3921525.122863989
843,14519,AKK.0995,4918704.876956468,3924406.397694892
844,14520,AKK.0996,4919180.266890055,3923671.074416583
845,14521,AKK.0997,4923858.178963768,3917777.738839098
846,14522,AKK.0998,4920953.4819152905,3917413.2326076212
847,14523,AKK.0999,4910518.178686606,3923518.6807655133
848,14524,AKK.1000,4909531.391182548,3923483.740368805
849,14525,AKK.1001,4907973.992020161,3921257.2544465074
850,14526,AKK.1002,4908842.699210889,3920720.737339576
851,14527,AKK.1003,4907768.0321787195,3915356.2924821433
852,14528,AKK.1004,4904394.686910793,3917462.9486114406
853,14530,AKK.1006,4909756.274938333,3924580.4520990755
854,14531,AKK.1007,4910847.261382765,3907215.9458797863
855,14532,AKK.1008,4912131.916297942,3906887.4833978848
856,14533,AKK.1009,4914946.522070133,3906803.393671329
857,14534,AKK.1010,4916490.069341116,3905716.23881055
858,14535,AKK.1011,4926462.314905712,3909522.011560181
859,14536,AKK.1012,4931798.962164862,3911683.717308749
860,14537,AKK.1013,4931424.211846622,3910487.822841653
862,14540,AKK.1017,4927808.293615574,3898708.1314027556
